Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
1281031434,10737,cudaMemcpy,0,2727,29549,29549,20,mnistCUDNN_impr
1281051092,6557,cudaLaunchKernel,0,2729,29549,29549,20,mnistCUDNN_impr
1281064035,4327,cudaMalloc,0,2731,29549,29549,20,mnistCUDNN_impr
1281071060,5443,cudaLaunchKernel,0,2732,29549,29549,20,mnistCUDNN_impr
1281080914,6013,cudaMalloc,0,2734,29549,29549,20,mnistCUDNN_impr
1281087362,8210,cudaMemcpy,0,2735,29549,29549,20,mnistCUDNN_impr
1281111956,1802,cudaStreamGetCaptureInfo_v10010,0,2737,29549,29549,20,mnistCUDNN_impr
1281114247,6710,cudaEventQuery,0,2738,29549,29549,20,mnistCUDNN_impr
1281123013,6676,cudaLaunchKernel,0,2739,29549,29549,20,mnistCUDNN_impr
1281130309,5034,cudaLaunchKernel,0,2740,29549,29549,20,mnistCUDNN_impr
1281135818,430,cudaStreamGetCaptureInfo_v10010,0,2741,29549,29549,20,mnistCUDNN_impr
1281136613,2519,cudaEventRecord,0,2742,29549,29549,20,mnistCUDNN_impr
1281144650,6595,cudaMalloc,0,2743,29549,29549,20,mnistCUDNN_impr
1281342000,11150494,cudaLaunchKernel,0,2744,29549,29549,20,mnistCUDNN_impr
1292514068,24675,cudaMemcpy,0,2746,29549,29549,20,mnistCUDNN_impr
1292560951,15186,cudaFree,0,2747,29549,29549,20,mnistCUDNN_impr
1292576703,3637,cudaFree,0,2748,29549,29549,20,mnistCUDNN_impr
1292580987,2824,cudaFree,0,2749,29549,29549,20,mnistCUDNN_impr
1292584231,6049,cudaFree,0,2750,29549,29549,20,mnistCUDNN_impr
1292590991,3707,cudaFree,0,2751,29549,29549,20,mnistCUDNN_impr
1292595128,2591,cudaFree,0,2752,29549,29549,20,mnistCUDNN_impr
1292598129,3005,cudaFree,0,2753,29549,29549,20,mnistCUDNN_impr
1292601604,3217,cudaFree,0,2754,29549,29549,20,mnistCUDNN_impr
1292605200,2494,cudaFree,0,2755,29549,29549,20,mnistCUDNN_impr
1292608115,2200,cudaFree,0,2756,29549,29549,20,mnistCUDNN_impr
1292610712,4057,cudaFree,0,2757,29549,29549,20,mnistCUDNN_impr
1292615183,2487,cudaFree,0,2758,29549,29549,20,mnistCUDNN_impr
1292618137,2194,cudaFree,0,2759,29549,29549,20,mnistCUDNN_impr
1292620749,1929,cudaFree,0,2760,29549,29549,20,mnistCUDNN_impr
1292623160,111407,cudaFree,0,2761,29549,29549,20,mnistCUDNN_impr
1292735900,5929,cudaFree,0,2762,29549,29549,20,mnistCUDNN_impr
1292742296,4130,cudaFree,0,2763,29549,29549,20,mnistCUDNN_impr
1292746848,2306,cudaFree,0,2764,29549,29549,20,mnistCUDNN_impr
1292749550,3498,cudaFree,0,2765,29549,29549,20,mnistCUDNN_impr
1292753778,1989,cudaFree,0,2766,29549,29549,20,mnistCUDNN_impr
1292756407,6471,cudaFree,0,2767,29549,29549,20,mnistCUDNN_impr
1292763314,3414,cudaFree,0,2768,29549,29549,20,mnistCUDNN_impr
1292775480,3769,cuCtxSynchronize,0,2769,29549,29549,20,mnistCUDNN_impr
1297234006,148506948,cudaDeviceReset,0,2769,29549,29549,20,mnistCUDNN_impr
